,Hours,Temp_ave
504,25.750020833333334,45.5
505,25.833355555555556,45.55
506,25.91669027777778,45.55
507,26.000024999999997,45.65
508,26.083359722222223,45.6
509,26.166694444444445,45.55
510,26.250029166666664,45.6
511,26.33336388888889,45.65
512,26.416698611111112,45.55
513,26.50003333333333,45.7
514,26.583368055555557,45.6
515,26.66670277777778,45.7
516,26.750037499999998,45.7
517,26.833372222222224,45.6
518,26.916706944444446,45.7
519,27.000041666666664,45.7
520,27.08337638888889,45.75
521,27.166711111111113,45.7
522,27.25004583333333,45.8
523,27.333380555555554,45.7
524,27.41671527777778,45.75
525,27.500049999999998,45.75
526,27.58338472222222,45.85
527,27.666719444444446,45.8
528,27.75005416666667,45.85
529,27.833388888888887,45.85
530,27.916723611111113,45.95
531,28.000058333333335,45.9
532,28.083393055555554,45.9
533,28.16672777777778,45.9
534,28.250062500000002,45.9
535,28.33339722222222,46.0
536,28.416731944444443,45.9
537,28.50006666666667,45.9
538,28.583401388888888,46.05
539,28.66673611111111,46.0
540,28.750070833333336,46.0
541,28.833405555555554,46.0
542,28.916740277777777,45.9
543,29.000075000000002,46.05
544,29.08340972222222,46.05
545,29.166744444444443,46.0
546,29.25007916666667,46.05
547,29.333413888888888,46.05
548,29.41674861111111,46.05
549,29.500083333333333,46.05
550,29.583418055555555,46.0
551,29.666752777777777,46.0
552,29.7500875,46.1
553,29.833422222222225,46.05
554,29.916756944444444,46.05
555,30.000091666666666,46.15
556,30.083426388888892,46.2
557,30.16676111111111,46.15
558,30.250095833333333,46.1
559,30.33343055555556,46.2
560,30.416765277777777,46.2
561,30.5001,46.2
562,30.583434722222222,46.25
563,30.666769444444444,46.25
564,30.750104166666667,46.3
565,30.83343888888889,46.35
566,30.91677361111111,46.2
567,31.000108333333333,46.25
568,31.083443055555556,46.25
569,31.166777777777778,46.3
570,31.2501125,46.25
571,31.333447222222222,46.35
572,31.41678194444444,46.4
573,31.500116666666667,46.45
574,31.58345138888889,46.35
575,31.666786111111108,46.4
576,31.750120833333334,46.25
577,31.833455555555556,46.4
578,31.91679027777778,46.4
579,32.000125,46.4
580,32.08345972222222,46.35
581,32.16679444444445,46.35
582,32.25012916666667,46.3
583,32.333463888888886,46.3
584,32.41679861111111,46.35
585,32.50013333333333,46.25
586,32.58346805555556,46.4
587,32.66680277777778,46.4
588,32.7501375,46.3
589,32.83347222222222,46.45
590,32.916666666666664,46.4
591,33.0,46.25
592,33.083333333333336,46.45
593,33.166666666666664,46.4
594,33.25,46.45
595,33.333333333333336,46.45
596,33.416666666666664,46.5
597,33.5,46.45
598,33.583333333333336,46.45
599,33.666666666666664,46.45
600,33.75,46.5
601,33.833333333333336,46.45
602,33.916666666666664,46.4
603,34.0,46.55
604,34.083333333333336,46.55
605,34.166666666666664,46.6
606,34.25,46.55
607,34.333333333333336,46.6
608,34.416666666666664,46.55
609,34.5,46.6
610,34.583333333333336,46.45
611,34.666666666666664,46.55
612,34.75,46.6
613,34.833333333333336,46.65
614,34.916666666666664,46.7
615,35.0,46.65
616,35.083333333333336,46.7
617,35.166666666666664,46.65
618,35.25,46.65
619,35.333333333333336,46.75
620,35.416666666666664,46.65
621,35.5,46.7
622,35.583333333333336,46.75
623,35.666666666666664,46.7
624,35.75,46.7
625,35.833333333333336,46.75
626,35.916666666666664,46.75
627,36.0,46.75
628,36.083333333333336,46.7
629,36.166666666666664,46.8
630,36.25,46.75
631,36.333333333333336,46.75
632,36.416666666666664,46.85
633,36.5,46.8
634,36.583333333333336,46.8
635,36.666666666666664,46.85
636,36.75,46.9
637,36.833333333333336,46.75
638,36.916666666666664,46.8
639,37.0,46.8
640,37.083333333333336,46.85
641,37.166666666666664,46.6
642,37.25,46.8
643,37.333333333333336,46.9
644,37.416666666666664,46.9
645,37.5,46.9
646,37.583333333333336,46.8
647,37.666666666666664,46.85
648,37.75,46.85
649,37.833333333333336,46.9
650,37.916666666666664,46.8
651,38.0,46.85
652,38.083333333333336,46.9
653,38.166666666666664,46.85
654,38.25,46.9
655,38.333333333333336,46.85
656,38.416666666666664,46.9
657,38.5,46.85
658,38.583333333333336,46.8
659,38.666666666666664,46.85
660,38.75,46.85
661,38.833333333333336,46.85
662,38.916666666666664,46.9
663,39.0,46.8
664,39.083333333333336,46.8
665,39.166666666666664,46.85
666,39.25,46.8
667,39.333333333333336,46.8
668,39.416666666666664,46.75
669,39.5,46.75
670,39.583333333333336,46.75
671,39.666666666666664,46.75
672,39.75,46.8
673,39.833333333333336,46.75
674,39.916666666666664,46.8
675,40.0,46.75
676,40.083333333333336,46.75
677,40.166666666666664,46.7
678,40.25,46.75
679,40.333333333333336,46.75
680,40.416666666666664,46.75
681,40.5,46.8
682,40.583333333333336,46.8
683,40.666666666666664,46.85
684,40.75,46.8
685,40.833333333333336,46.75
686,40.916666666666664,46.85
687,41.0,46.8
688,41.083333333333336,46.85
689,41.166666666666664,46.95
690,41.25,46.75
691,41.333333333333336,46.85
692,41.416666666666664,46.85
693,41.5,46.9
694,41.583333333333336,46.8
695,41.666666666666664,46.85
696,41.75,46.95
697,41.833333333333336,47.0
698,41.916666666666664,46.9
699,42.0,46.9
700,42.083333333333336,46.8
701,42.166666666666664,46.85
702,42.25,46.9
703,42.333333333333336,47.0
704,42.416666666666664,47.1
705,42.5,47.0
706,42.583333333333336,46.95
707,42.666666666666664,47.15
708,42.75,47.05
709,42.833333333333336,47.1
710,42.916666666666664,47.05
711,43.0,47.1
712,43.083333333333336,47.1
713,43.166666666666664,47.0
714,43.25,47.05
715,43.333333333333336,47.15
716,43.416666666666664,47.05
717,43.5,47.05
718,43.583333333333336,47.15
719,43.666666666666664,47.1
720,43.75,47.0
721,43.833333333333336,47.0
722,43.916666666666664,47.1
723,44.0,47.1
724,44.083333333333336,47.1
725,44.166666666666664,47.05
726,44.25,47.1
727,44.333333333333336,47.05
728,44.416666666666664,47.1
729,44.5,47.15
730,44.583333333333336,47.0
731,44.666666666666664,47.15
732,44.75,47.1
733,44.833333333333336,47.0
734,44.916666666666664,47.0
735,45.0,47.05
736,45.083333333333336,47.0
737,45.166666666666664,46.95
738,45.25,46.85
739,45.333333333333336,46.95
740,45.416666666666664,46.85
741,45.5,46.95
742,45.583333333333336,46.85
743,45.666666666666664,46.85
744,45.75,46.8
745,45.833333333333336,46.8
746,45.916666666666664,46.85
747,46.0,46.85
748,46.083333333333336,46.9
749,46.166666666666664,46.85
750,46.25,46.95
751,46.333333333333336,46.9
752,46.416666666666664,46.9
753,46.5,46.9
754,46.583333333333336,47.0
755,46.666666666666664,46.95
756,46.75,46.85
757,46.833333333333336,46.85
758,46.916666666666664,47.05
759,47.0,46.9
760,47.083333333333336,46.85
761,47.166666666666664,46.85
762,47.25,46.9
763,47.333333333333336,46.95
764,47.416666666666664,47.0
765,47.5,47.0
766,47.583333333333336,46.95
767,47.666666666666664,47.0
768,47.75,47.05
769,47.833333333333336,47.1
770,47.916666666666664,47.05
771,48.0,47.05
772,48.083333333333336,46.95
773,48.166666666666664,47.1
774,48.25,47.25
775,48.333333333333336,46.95
776,48.416666666666664,47.15
777,48.5,47.05
778,48.583333333333336,47.15
779,48.666666666666664,47.15
780,48.75,47.1
781,48.833333333333336,47.15
782,48.916666666666664,47.1
783,49.0,47.15
784,49.083333333333336,47.1
785,49.166666666666664,47.05
786,49.25,47.05
787,49.333333333333336,47.1
788,49.416666666666664,47.05
789,49.5,47.15
790,49.583333333333336,46.95
791,49.666666666666664,47.1
792,49.75,47.1
793,49.833333333333336,47.1
794,49.916666666666664,47.0
795,50.0,46.95
796,50.083333333333336,47.0
797,50.166666666666664,47.0
798,50.25,47.05
799,50.333333333333336,47.05
800,50.416666666666664,47.0
801,50.5,47.1
802,50.583333333333336,47.15
803,50.666666666666664,47.05
804,50.75,47.2
805,50.833333333333336,47.2
806,50.916666666666664,47.15
807,51.0,47.15
808,51.083333333333336,47.1
809,51.166666666666664,47.15
810,51.25,47.2
811,51.333333333333336,47.2
812,51.416666666666664,47.15
813,51.5,47.2
814,51.583334722222226,47.2
815,51.666669444444445,47.2
816,51.75000416666667,47.2
817,51.83333888888889,47.2
818,51.91667361111111,47.2
819,52.000008333333334,47.3
820,52.08334305555556,47.25
821,52.16667777777778,47.3
822,52.250012500000004,47.4
823,52.333347222222216,47.35
824,52.41668194444444,47.25
825,52.50001666666667,47.3
826,52.58335138888889,47.3
827,52.66668611111111,47.4
828,52.75002083333334,47.4
829,52.83335555555555,47.45
830,52.916690277777775,47.45
831,53.000025,47.45
832,53.08335972222222,47.45
833,53.166694444444445,47.35
834,53.25002916666667,47.45
835,53.33336388888888,47.5
836,53.41669861111111,47.45
837,53.500033333333334,47.5
838,53.58336805555555,47.5
839,53.66670277777778,47.55
840,53.750037500000005,47.65
841,53.83337222222222,47.65
842,53.91670694444444,47.6
843,54.00004166666667,47.55
844,54.08337638888889,47.55
845,54.16671111111111,47.45
846,54.25004583333334,47.65
847,54.33338055555556,47.7
848,54.416715277777776,47.6
849,54.500049999999995,47.7
850,54.58338472222222,47.65
851,54.666719444444446,47.65
852,54.75005416666667,47.7
853,54.83338888888889,47.7
854,54.91672361111111,47.55
855,55.00005833333333,47.75
856,55.083393055555554,47.7
857,55.16672777777778,47.6
858,55.2500625,47.6
859,55.333397222222224,47.65
860,55.41673194444444,47.7
861,55.50006666666666,47.7
862,55.58340138888889,47.7
863,55.66673611111111,47.75
864,55.75007083333333,47.7
865,55.83340555555556,47.7
866,55.916740277777784,47.7
867,56.000074999999995,47.75
868,56.08340972222222,47.75
869,56.16674444444445,47.8
870,56.250079166666666,47.7
871,56.33341388888889,47.75
872,56.41674861111112,47.8
873,56.50008333333333,47.85
874,56.583418055555555,47.85
875,56.66675277777778,47.8
876,56.7500875,47.8
877,56.833422222222225,47.8
878,56.91675694444445,47.7
879,57.00009166666666,47.7
880,57.08342638888889,47.75
881,57.16676111111111,47.75
882,57.25009583333333,47.7
883,57.33343055555556,47.75
884,57.41676527777778,47.6
885,57.500099999999996,47.7
886,57.58343472222222,47.7
887,57.66676944444444,47.65
888,57.75010416666667,47.7
889,57.83343888888889,47.7
890,57.91677361111111,47.7
891,58.00010833333334,47.75
892,58.083443055555556,47.75
893,58.166777777777774,47.8
894,58.2501125,47.75
895,58.333447222222226,47.75
896,58.416781944444445,47.7
897,58.50011666666667,47.7
898,58.58345138888888,47.8
899,58.66678611111111,47.8
900,58.750120833333334,47.8
901,58.83345555555556,47.75
902,58.91679027777778,47.7
903,59.000125000000004,47.8
904,59.083459722222216,47.9
905,59.16679444444444,47.9
906,59.25012916666667,47.9
907,59.333463888888886,47.8
908,59.41679861111111,47.9
909,59.50013333333334,47.9
910,59.58346805555555,47.95
911,59.666802777777775,47.85
912,59.7501375,47.8
913,59.83347222222222,47.95
914,59.916666666666664,47.8
915,60.0,47.95
916,60.083333333333336,47.85
917,60.166666666666664,47.95
918,60.25,47.9
919,60.333333333333336,47.9
920,60.416666666666664,47.85
921,60.5,47.9
922,60.583333333333336,47.85
923,60.666666666666664,47.85
924,60.75,47.85
925,60.833333333333336,47.9
926,60.916666666666664,48.0
927,61.0,47.95
928,61.083333333333336,47.9
929,61.166666666666664,47.85
930,61.25,47.95
931,61.333333333333336,47.85
932,61.416666666666664,47.85
933,61.5,47.9
934,61.583333333333336,47.9
935,61.666666666666664,47.95
936,61.75,47.9
937,61.833333333333336,47.95
938,61.916666666666664,47.85
939,62.0,47.95
940,62.083333333333336,47.85
941,62.166666666666664,47.85
942,62.25,47.9
943,62.333333333333336,47.8
944,62.416666666666664,47.8
945,62.5,47.95
946,62.583333333333336,47.85
947,62.666666666666664,47.9
948,62.75,47.85
949,62.833333333333336,47.85
950,62.916666666666664,47.95
951,63.0,47.85
952,63.083333333333336,47.85
953,63.166666666666664,47.9
954,63.25,47.85
955,63.333333333333336,47.8
956,63.416666666666664,47.95
957,63.5,47.9
958,63.583333333333336,47.8
959,63.666666666666664,47.9
960,63.75,47.95
961,63.833333333333336,48.05
962,63.916666666666664,47.9
963,64.0,47.9
964,64.08333333333333,47.95
965,64.16666666666667,47.8
966,64.25,48.0
967,64.33333333333333,47.9
968,64.41666666666667,47.85
969,64.5,47.95
970,64.58333333333333,47.9
971,64.66666666666667,47.95
972,64.75,47.9
973,64.83333333333333,47.85
974,64.91666666666667,47.85
975,65.0,47.95
976,65.08333333333333,47.85
977,65.16666666666667,47.9
978,65.25,47.95
979,65.33333333333333,47.9
980,65.41666666666667,47.95
981,65.5,48.05
982,65.58333333333333,47.95
983,65.66666666666667,47.95
984,65.75,48.0
985,65.83333333333333,48.15
986,65.91666666666667,48.0
987,66.0,48.0
988,66.08333333333333,47.95
989,66.16666666666667,48.0
990,66.25,48.1
991,66.33333333333333,47.9
992,66.41666666666667,48.05
993,66.5,48.0
994,66.58333333333333,48.05
995,66.66666666666667,48.15
996,66.75,48.0
997,66.83333333333333,48.1
998,66.91666666666667,48.05
999,67.0,48.05
1000,67.08333333333333,48.05
1001,67.16666666666667,48.15
1002,67.25,48.1
1003,67.33333333333333,48.1
1004,67.41666666666667,48.1
1005,67.5,48.1
1006,67.58333333333333,48.15
1007,67.66666666666667,47.95
1008,67.75,48.05
1009,67.83333333333333,48.2
1010,67.91666666666667,48.2
1011,68.0,48.0
1012,68.08333333333333,48.1
1013,68.16666666666667,48.1
1014,68.25,48.0
1015,68.33333333333333,48.15
1016,68.41666666666667,48.2
1017,68.5,48.15
1018,68.58333333333333,48.2
1019,68.66666666666667,48.1
1020,68.75,48.1
1021,68.83333333333333,48.1
1022,68.91666666666667,48.1
1023,69.0,48.2
1024,69.08333333333333,48.05
1025,69.16666666666667,48.05
1026,69.25,48.2
1027,69.33333333333333,48.0
1028,69.41666666666667,48.05
1029,69.5,48.1
1030,69.58333333333333,48.15
1031,69.66666666666667,48.15
1032,69.75,48.15
1033,69.83333333333333,48.15
1034,69.91666666666667,48.15
1035,70.0,48.15
1036,70.08333333333333,48.1
1037,70.16666666666667,48.2
1038,70.25,48.05
1039,70.33333333333333,48.15
1040,70.41666666666667,48.15
1041,70.46666666666667,48.05
1042,70.48333333333333,48.2
1043,70.49999722222222,48.15
